TABLE,COLUMN
RESB,BUDGET_PD
RESB,SC_OBJECT_ID
RESB,SC_ITM_NO
RESB,SGT_SCAT
RESB,SGT_RCAT
RESB,FMFGUS_KEY
RESB,ADVCODE
RESB,FSH_RALLOC_QTY
RESB,FSH_CRITICAL_COMP
RESB,FSH_CRITICAL_LEVEL
RESB,OIO_SPROC
RESB,OIO_HOLD
RESB,WTY_IND
RESB,R_PART_INDICATOR
RESB,WTYSC_CLMITEM
RESB,ZGSRM_REQNO
RESB,ZGSRM_REQPOS
RESB,ZGSRM_REQDAT
SETHEADERT,MANDT
SETHEADERT,SETCLASS
SETHEADERT,SUBCLASS
SETHEADERT,SETNAME
SETHEADERT,LANGU
SETHEADERT,DESCRIPT
SETLEAF,MANDT
SETLEAF,SETCLASS
SETLEAF,SUBCLASS
SETLEAF,SETNAME
SETLEAF,LINEID
SETLEAF,VALSIGN
SETLEAF,VALOPTION
SETLEAF,VALFROM
SETLEAF,VALTO
SETLEAF,SEQNR
STKO,MANDT
STKO,STLTY
STKO,STLNR
STKO,STLAL
STKO,STKOZ
STKO,DATUV
STKO,TECHV
STKO,AENNR
STKO,LKENZ
STKO,LOEKZ
STKO,VGKZL
STKO,ANDAT
STKO,ANNAM
STKO,AEDAT
STKO,AENAM
STKO,BMEIN
STKO,BMENG
STKO,CADKZ
STKO,LABOR
STKO,LTXSP
STKO,STKTX
STKO,STLST
STKO,WRKAN
STKO,DVDAT
STKO,DVNAM
STKO,AEHLP
STKO,ALEKZ
STKO,GUIDX
STKO,VALID_TO
STKO,VALID_TO_RKEY
STKO,ECN_TO
STKO,ECN_TO_RKEY
STPO,MANDT
STPO,STLTY
STPO,STLNR
STPO,STLKN
STPO,STPOZ
STPO,DATUV
STPO,TECHV
STPO,AENNR
STPO,LKENZ
STPO,VGKNT
STPO,VGPZL
STPO,ANDAT
STPO,ANNAM
STPO,AEDAT
STPO,AENAM
STPO,IDNRK
STPO,PSWRK
STPO,POSTP
STPO,POSNR
STPO,SORTF
STPO,MEINS
STPO,MENGE
STPO,FMENG
STPO,AUSCH
STPO,AVOAU
STPO,NETAU
STPO,SCHGT
STPO,BEIKZ
STPO,ERSKZ
STPO,RVREL
STPO,SANFE
STPO,SANIN
STPO,SANKA
STPO,SANKO
STPO,SANVS
STPO,STKKZ
STPO,REKRI
STPO,REKRS
STPO,CADPO
STPO,NFMAT
STPO,NLFZT
STPO,VERTI
STPO,ALPOS
STPO,EWAHR
STPO,EKGRP
STPO,LIFZT
STPO,LIFNR
STPO,PREIS
STPO,PEINH
STPO,WAERS
STPO,SAKTO
STPO,ROANZ
STPO,ROMS1
STPO,ROMS2
STPO,ROMS3
STPO,ROMEI
STPO,ROMEN
STPO,RFORM
STPO,UPSKZ
STPO,VALKZ
STPO,LTXSP
STPO,POTX1
STPO,POTX2
STPO,OBJTY
STPO,MATKL
STPO,WEBAZ
STPO,DOKAR
STPO,DOKNR
STPO,DOKVR
STPO,DOKTL
STPO,CSSTR
STPO,CLASS
STPO,KLART
STPO,POTPR
STPO,AWAKZ
STPO,INSKZ
STPO,VCEKZ
STPO,VSTKZ
STPO,VACKZ
STPO,EKORG
STPO,CLOBK
STPO,CLMUL
STPO,CLALT
STPO,CVIEW
STPO,KNOBJ
STPO,LGORT
STPO,KZKUP
STPO,INTRM
STPO,TPEKZ
STPO,STVKN
STPO,DVDAT
STPO,DVNAM
STPO,DSPST
STPO,ALPST
STPO,ALPRF
STPO,ALPGR
STPO,KZNFP
STPO,NFGRP
STPO,NFEAG
STPO,KNDVB
STPO,KNDBZ
STPO,KSTTY
STPO,KSTNR
STPO,KSTKN
STPO,KSTPZ
STPO,CLSZU
STPO,KZCLB
STPO,AEHLP
STPO,PRVBE
STPO,NLFZV
STPO,NLFMV
STPO,IDPOS
STPO,IDHIS
STPO,IDVAR
STPO,ALEKZ
STPO,ITMID
STPO,GUID
STPO,ITSOB
STPO,RFPNT
STPO,GUIDX
STPO,SGT_CMKZ
STPO,SGT_CATV
STPO,VALID_TO
STPO,VALID_TO_RKEY
STPO,ECN_TO
STPO,ECN_TO_RKEY
STPO,CUFACTOR
STPO,FSH_VMKZ
STPO,FSH_PGQR
STPO,FSH_PGQRRF
STPO,FSH_CRITICAL_COMP
STPO,FSH_CRITICAL_LEVEL
STPO,FUNCID
STXH,MANDT
STXH,TDOBJECT
STXH,TDNAME
STXH,TDID
STXH,TDSPRAS
STXH,TDTITLE
STXH,TDFRELES
STXH,TDFUSER
STXH,TDFDATE
STXH,TDFTIME
STXH,TDLRELES
STXH,TDLUSER
STXH,TDLDATE
STXH,TDLTIME
STXH,TDVERSION
STXH,TDSTYLE
STXH,TDFORM
STXH,TDHYPHENAT
STXH,TDTRANSTAT
STXH,TDOSPRAS
STXH,TDMACODE1
STXH,TDMACODE2
STXH,TDTXTLINES
STXH,TDREF
STXH,TDREFOBJ
STXH,TDREFNAME
STXH,TDREFID
STXH,TDTEXTTYPE
STXH,TDCOMPRESS
STXH,TDOCLASS
STXH,LOGSYS
T001,MANDT
T001,BUKRS
T001,BUTXT
T001,ORT01
T001,LAND1
T001,WAERS
T001,SPRAS
T001,KTOPL
T001,WAABW
T001,PERIV
T001,KOKFI
T001,RCOMP
T001,ADRNR
T001,STCEG
T001,FIKRS
T001,XFMCO
T001,XFMCB
T001,XFMCA
T001,TXJCD
T001,FMHRDATE
T001,BUVAR
T001,FDBUK
T001,XFDIS
T001,XVALV
T001,XSKFN
T001,KKBER
T001,XMWSN
T001,MREGL
T001,XGSBE
T001,XGJRV
T001,XKDFT
T001,XPROD
T001,XEINK
T001,XJVAA
T001,XVVWA
T001,XSLTA
T001,XFDMM
T001,XFDSD
T001,XEXTB
T001,EBUKR
T001,KTOP2
T001,UMKRS
T001,BUKRS_GLOB
T001,FSTVA
T001,OPVAR
T001,XCOVR
T001,TXKRS
T001,WFVAR
T001,XBBBF
T001,XBBBE
T001,XBBBA
T001,XBBKO
T001,XSTDT
T001,MWSKV
T001,MWSKA
T001,IMPDA
T001,XNEGP
T001,XKKBI
T001,WT_NEWWT
T001,PP_PDATE
T001,INFMT
T001,FSTVARE
T001,KOPIM
T001,DKWEG
T001,OFFSACCT
T001,BAPOVAR
T001,XCOS
T001,XCESSION
T001,XSPLT
T001,SURCCM
T001,DTPROV
T001,DTAMTC
T001,DTTAXC
T001,DTTDSP
T001,DTAXR
T001,XVATDATE
T001,PST_PER_VAR
T001,XBBSC
T001,F_OBSOLETE
T001,FM_DERIVE_ACC
T001K,MANDT
T001K,BWKEY
T001K,BUKRS
T001K,BWMOD
T001K,XBKNG
T001K,MLBWA
T001K,MLBWV
T001K,XVKBW
T001K,ERKLAERKOM
T001K,UPROF
T001K,WBPRO
T001K,MLAST
T001K,MLASV
T001K,BDIFP
T001K,XLBPD
T001K,XEWRX
T001K,X2FDO
T001K,PRSFR
T001K,MLCCS
T001K,XEFRE
T001K,EFREJ
T001K,/FMP/PRSFR
T001K,/FMP/PRFRGR
T001W,MANDT
T001W,WERKS
T001W,NAME1
T001W,BWKEY
T001W,KUNNR
T001W,LIFNR
T001W,FABKL
T001W,NAME2
T001W,STRAS
T001W,PFACH
T001W,PSTLZ
T001W,ORT01
T001W,EKORG
T001W,VKORG
T001W,CHAZV
T001W,KKOWK
T001W,KORDB
T001W,BEDPL
T001W,LAND1
T001W,REGIO
T001W,COUNC
T001W,CITYC
T001W,ADRNR
T001W,IWERK
T001W,TXJCD
T001W,VTWEG
T001W,SPART
T001W,SPRAS
T001W,WKSOP
T001W,AWSLS
T001W,CHAZV_OLD
T001W,VLFKZ
T001W,BZIRK
T001W,ZONE1
T001W,TAXIW
T001W,BZQHL
T001W,LET01
T001W,LET02
T001W,LET03
T001W,TXNAM_MA1
T001W,TXNAM_MA2
T001W,TXNAM_MA3
T001W,BETOL
T001W,J_1BBRANCH
T001W,VTBFI
T001W,FPRFW
T001W,ACHVM
T001W,DVSART
T001W,NODETYPE
T001W,NSCHEMA
T001W,PKOSA
T001W,MISCH
T001W,MGVUPD
T001W,VSTEL
T001W,MGVLAUPD
T001W,MGVLAREVAL
T001W,SOURCING
T001W,SGT_STAT
T001W,FSH_MG_ARUN_REQ
T001W,FSH_SEAIM
T001W,FSH_BOM_MAINTENANCE
T001W,OILIVAL
T001W,OIHVTYPE
T001W,OIHCREDIPI
T001W,STORETYPE
T001W,DEP_STORE
T003O,CLIENT
T003O,AUART
T003O,AUTYP
T003O,NUMKR
T003O,OBLIGO
T003O,ERLOESE
T003O,STSMA
T003O,APROF
T003O,PPROF
T003O,COPAR
T003O,RESZ1
T003O,RESZ2
T003O,AUFKL
T003O,RELKZ
T003O,CHGKZ
T003O,BPROF
T003O,PLINT
T003O,NABPF
T003O,VORPL
T003O,LAYOUT
T003O,TDFORM
T003O,SCOPE
T003O,COLORDPROC
T003O,VRG_STSMA
T003O,FUNC_AREA
T003O,EXEC_PROFILE
T003P,CLIENT
T003P,SPRAS
T003P,AUART
T003P,TXT
T006,MANDT
T006,MSEHI
T006,KZEX3
T006,KZEX6
T006,ANDEC
T006,KZKEH
T006,KZWOB
T006,KZ1EH
T006,KZ2EH
T006,DIMID
T006,ZAEHL
T006,NENNR
T006,EXP10
T006,ADDKO
T006,EXPON
T006,DECAN
T006,ISOCODE
T006,PRIMARY
T006,TEMP_VALUE
T006,TEMP_UNIT
T006,FAMUNIT
T006,PRESS_VAL
T006,PRESS_UNIT
T024I,MANDT
T024I,IWERK
T024I,INGRP
T024I,INNAM
T024I,INTEL
T024I,AUART_WP
T024I,SMTP_ADDR
T025T,MANDT
T025T,SPRAS
T025T,BKLAS
T025T,BKBEZ
T351,MANDT
T351,STRAT
T351,ZEIEH
T351,LEIEH
T351,ZYK1G
T351,ZYK2G
T351,ZYK1K
T351,ZYK2K
T351,ANZP1
T351,ANZP2
T351,TOLE1
T351,TOLE2
T351,VERS1
T351,VERS2
T351,TERMK
T351,HORIZ
T351,HORIZ_QUALIFIER
T351,FABKL
T351T,MANDT
T351T,SPRAS
T351T,STRAT
T351T,KTEXT
T352R,MANDT
T352R,IWERK
T352R,REVNR
T352R,REVBD
T352R,REVBZ
T352R,REVED
T352R,REVEZ
T352R,REVTX
T352R,REVAB
T352R,PM_OBJTY
T352R,GEWRK
T352R,EQUNR
T352R,TPLNR
T352R,PSPEL
T352R,AUFNR
T352R,AENAM
T352R,AEDAT
T352R,ERNAM
T352R,ERDAT
T352R,OBJNR
T352R,REVTY
T352R,OBJID
T352R,VAPLZ
T352R,VAWRK
T352R,EXTAPPL
T352R,EXTREF
T353I_T,MANDT
T353I_T,SPRAS
T353I_T,ILART
T353I_T,ILATX
T356_T,MANDT
T356_T,SPRAS
T356_T,ARTPR
T356_T,PRIOK
T356_T,PRIOKX
T357,MANDT
T357,WERKS
T357,BEBER
T357,FING
T357,TELE
T370K_T,MANDT
T370K_T,SPRAS
T370K_T,EQART
T370K_T,EARTX
T370U,MANDT
T370U,SPRAS
T370U,EQTYP
T370U,TYPTX
T430T,MANDT
T430T,SPRAS
T430T,PLNAW
T430T,STEUS
T430T,TXT
T499S,MANDT
T499S,WERKS
T499S,STAND
T499S,KTEXT
T499S,ADDRNUM
TC24,MANDT
TC24,WERKS
TC24,VERAN
TC24,KTEXT
TCURR,MANDT
TCURR,KURST
TCURR,FCURR
TCURR,TCURR
TCURR,GDATU
TCURR,UKURS
TCURR,FFACT
TCURR,TFACT
TCURX,CURRKEY
TCURX,CURRDEC
TFACS,IDENT
TFACS,JAHR
TFACS,MON01
TFACS,MON02
TFACS,MON03
TFACS,MON04
TFACS,MON05
TFACS,MON06
TFACS,MON07
TFACS,MON08
TFACS,MON09
TFACS,MON10
TFACS,MON11
TFACS,MON12
TFACS,BASIS
TFACS,FENUM
TFACS,WENUM
TFACS,LOAD
TJ02T,ISTAT
TJ02T,SPRAS
TJ02T,TXT04
TJ02T,TXT30
TJ20T,MANDT
TJ20T,STSMA
TJ20T,SPRAS
TJ20T,TXT
TJ30,MANDT
TJ30,STSMA
TJ30,ESTAT
TJ30,INIST
TJ30,STONR
TJ30,HSONR
TJ30,NSONR
TJ30,LINEP
TJ30,STATP
TJ30,BERSL
TJ30,CRM_VRGNG
TJ30T,MANDT
TJ30T,STSMA
TJ30T,ESTAT
TJ30T,SPRAS
TJ30T,TXT04
TJ30T,TXT30
TJ30T,LTEXT
TPIR2T,MANDT
TPIR2T,LANGU
TPIR2T,APPL
TPIR2T,KOKRS
TPIR2T,ACPOS
TPIR2T,KTEXT
TQ80,MANDT
TQ80,QMART
TQ80,QMTYP
TQ80,RBNR
TQ80,HERKZ
TQ80,BEZZT
TQ80,QMNUK
TQ80,AUART
TQ80,HSCRTP
TQ80,OSCRTP
TQ80,PSCRTP
TQ80,PARGR
TQ80,STSMA
TQ80,SMSTSMA
TQ80,ARTPR
TQ80,SDAUART
TQ80,COAUART
TQ80,PARVW_KUND
TQ80,PARVW_AP
TQ80,PARVW_INT
TQ80,PARVW_LIEF
TQ80,PARVW_HER
TQ80,PARVW_VERA
TQ80,PARVW_AUTO
TQ80,PARVW_QMSM
TQ80,KLAKT
TQ80,INFO_WIND
TQ80,SERWI
TQ80,ESCAL
TQ80,FEKAT
TQ80,URKAT
TQ80,MAKAT
TQ80,MFKAT
TQ80,OTKAT
TQ80,SAKAT
TQ80,STAFO
TQ80,QMWAERS
TQ80,QMWERT
TQ80,FBS_CREATE
TQ80,FBS_DYNNR
TQ80,TDFORMAT
TQ80,KZEILE
TQ80,USERSCR1
TQ80,USERSCR2
TQ80,USERSCR3
TQ80,USERSCR4
TQ80,USERSCR5
TQ80,QMLTXT01
TQ80,QMLTXT02
TQ80,AUART2
TQ80,EARLY_NUM
TQ80,AUTOM_CONT
TQ80,MATKZ
TQ80,KUKZ
TQ80,MATKUKZ
TQ80,LIKZ
TQ80,MATLIKZ
TQ80,MATCHKZ
TQ80,MATCHKUKZ
TQ80,MATCHLIKZ
TQ80,FEGRPKZ
TQ80,FECODKZ
TQ80,FOGRPKZ
TQ80,FOCODKZ
TQ80,MOD
TQ80,ICON1
TQ80,ICON2
TQ80,VERS
TQ80,ZEITRAUM
TQ80,TDOBJECT
TQ80,TDNAME
TQ80,TDID
TQ80,CMCHECK_SM
TQ80,CMGRA
TQ80,PARVW_PAGE
TQ80,CUA_FBS
TQ80,ROLE_VERA
TQ80,PERMIT
TQ80,PARVW_GEH
TQ80,ROLE_GEH
TQ80,ROLE_QMSM
TQ80,PROCESS
TQ80_T,MANDT
TQ80_T,SPRAS
TQ80_T,QMART
TQ80_T,QMARTX
USR02,MANDT
USR02,BNAME
USR02,BCODE
USR02,GLTGV
USR02,GLTGB
USR02,USTYP
USR02,CLASS
USR02,LOCNT
USR02,UFLAG
USR02,ACCNT
USR02,ANAME
USR02,ERDAT
USR02,TRDAT
USR02,LTIME
USR02,OCOD1
USR02,BCDA1
USR02,CODV1
USR02,OCOD2
USR02,BCDA2
USR02,CODV2
USR02,OCOD3
USR02,BCDA3
USR02,CODV3
USR02,OCOD4
USR02,BCDA4
USR02,CODV4
USR02,OCOD5
USR02,BCDA5
USR02,CODV5
USR02,VERSN
USR02,CODVN
USR02,TZONE
USR02,ZBVMASTER
USR02,PASSCODE
USR02,PWDCHGDATE
USR02,PWDSTATE
USR02,RESERVED
USR02,PWDHISTORY
USR02,PWDLGNDATE
USR02,PWDSETDATE
USR02,PWDINITIAL
USR02,PWDLOCKDATE
USR02,PWDSALTEDHASH
USR02,SECURITY_POLICY
USR21,MANDT
USR21,BNAME
USR21,PERSNUMBER
USR21,ADDRNUMBER
USR21,KOSTL
USR21,START_MENU
USR21,IDADTYPE
USR21,BPPERSON
USR21,ORGANIZATION
USR21,RESPONSIBLE
USR21,TECHDESC
USR21,IDENTITY_GUID
V_EQUI,MANDT
V_EQUI,EQUNR
V_EQUI,ERDAT
V_EQUI,ERNAM
V_EQUI,EQASP
V_EQUI,AEDAT
V_EQUI,AENAM
V_EQUI,BEGRU
V_EQUI,EQTYP
V_EQUI,EQART
V_EQUI,LVORM
V_EQUI,INVNR
V_EQUI,GROES
V_EQUI,BRGEW
V_EQUI,GEWEI
V_EQUI,ANSDT
V_EQUI,ANSWT
V_EQUI,WAERS
V_EQUI,ELIEF
V_EQUI,GWLEN
V_EQUI,GWLDT
V_EQUI,WDBWT
V_EQUI,HERST
V_EQUI,HERLD
V_EQUI,HZEIN
V_EQUI,SERGE
V_EQUI,TYPBZ
V_EQUI,BAUJJ
V_EQUI,BAUMM
V_EQUI,APLKZ
V_EQUI,AULDT
V_EQUI,INBDT
V_EQUI,GERNR
V_EQUI,GWLDV
V_EQUI,EQDAT
V_EQUI,EQBER
V_EQUI,EQNUM
V_EQUI,OBJNR
V_EQUI,EQSNR
V_EQUI,CUOBJ
V_EQUI,KRFKZ
V_EQUI,KMATN
V_EQUI,MATNR
V_EQUI,SERNR
V_EQUI,WERK
V_EQUI,LAGER
V_EQUI,CHARGE
V_EQUI,KUNDE
V_EQUI,WARPL
V_EQUI,IMRC_POINT
V_EQUI,REVLV
V_EQUI,MGANR
V_EQUI,BEGRUI
V_EQUI,S_EQUI
V_EQUI,S_SERIAL
V_EQUI,S_KONFI
V_EQUI,S_SALE
V_EQUI,S_FHM
V_EQUI,S_ELSE
V_EQUI,S_ISU
V_EQUI,S_EQBS
V_EQUI,S_FLEET
V_EQUI,BSTVP
V_EQUI,SPARTE
V_EQUI,HANDLE
V_EQUI,TSEGTP
V_EQUI,EMATN
V_EQUI,ACT_CHANGE_AA
V_EQUI,S_CC
V_EQUI,DATLWB
V_EQUI,UII
V_EQUI,IUID_TYPE
V_EQUI,UII_PLANT
V_EQUI,ZZDUMMY
V_EQUI,ZZPM_EQCOSTF
V_EQUI,EQEXT_ACTIVE
V_EQUI,/MRSS/ID_PROFILE
V_EQUI,/MRSS/PROF_GUID
V_EQUI,/MRSS/PROF_KEY
V_EQUI,/MRSS/DATACHANGE
V_EQUI,EQUI_SRTYPE
V_EQUI,EQUI_SNTYPE
V_EQUI,EQLB_DUTY
V_EQUI,EQLB_HIDE
V_EQUI,ZZPM_MTBF
V_EQUI,ZZPM_POF6
V_EQUI,ZZPM_POF12
V_EQUI,ZZPM_MTTR
V_EQUI,ZZPM_NUMR
V_EQUI,ZZPM_LFAIL
V_EQUI,ZZPM_UDATE
V_EQUI,ZZPM_UTIME
V_EQUI,ZZPM_EQUNR
V_EQUI,ZZPM_NUMFR
V_EQUI,ZZPM_COOP
V_EQUI,ZZPM_MTBF_2
V_EQUI,ZZPM_POF6_2
V_EQUI,ZZPM_POF60_2
V_EQUI,ZZPM_POF12_2
V_EQUI,ZZPM_MTTR_2
V_EQUI,ZZPM_NUMR_2
V_EQUI,ZZPM_NUMFR_2
V_EQUI,ZZPM_LFAIL_2
V_EQUI,DATBI
V_EQUI,EQLFN
V_EQUI,EQUZN
V_EQUI,TIMBI
V_EQUI,ESTAI
V_EQUI,ESTAE
V_EQUI,STNAM
V_EQUI,DATAB
V_EQUI,IWERK
V_EQUI,IWERKI
V_EQUI,SUBMT
V_EQUI,MAPAR
V_EQUI,HEQUI
V_EQUI,HEQNR
V_EQUI,INGRP
V_EQUI,INGRPI
V_EQUI,PM_OBJTY
V_EQUI,GEWRK
V_EQUI,GEWRKI
V_EQUI,TIDNR
V_EQUI,TIDNRI
V_EQUI,ILOAN
V_EQUI,KUND1
V_EQUI,KUND2
V_EQUI,KUND3
V_EQUI,LIZNR
V_EQUI,RBNR
V_EQUI,EZDAT
V_EQUI,EZBER
V_EQUI,EZNUM
V_EQUI,RBNR_I
V_EQUI,IBLNR
V_EQUI,BLDAT
V_EQUI,PVS_FOCUS
V_EQUI,PPEGUID
V_EQUI,TECHS
V_EQUI,FUNCID
V_EQUI,FRCFIT
V_EQUI,FRCRMV
V_EQUI,SPRAS
V_EQUI,EQKTX
V_EQUI,KZLTX
V_EQUI,TXASP
V_EQUI,EQKTU
V_EQUI,TPLNR
V_EQUI,ABCKZ
V_EQUI,ABCKZI
V_EQUI,EQFNR
V_EQUI,EQFNRI
V_EQUI,SWERK
V_EQUI,SWERKI
V_EQUI,STORT
V_EQUI,STORTI
V_EQUI,MSGRP
V_EQUI,MSGRPI
V_EQUI,BEBER
V_EQUI,BEBERI
V_EQUI,CR_OBJTY
V_EQUI,PPSID
V_EQUI,PPSIDI
V_EQUI,GSBER
V_EQUI,GSBERI
V_EQUI,KOKRS
V_EQUI,KOKRSI
V_EQUI,KOSTL
V_EQUI,KOSTLI
V_EQUI,PROID
V_EQUI,PROIDI
V_EQUI,BUKRS
V_EQUI,BUKRSI
V_EQUI,ANLNR
V_EQUI,ANLNRI
V_EQUI,ANLUN
V_EQUI,ANLUNI
V_EQUI,DAUFN
V_EQUI,DAUFNI
V_EQUI,AUFNR
V_EQUI,AUFNRI
V_EQUI,TPLNRI
V_EQUI,VKORG
V_EQUI,VKORGI
V_EQUI,VTWEG
V_EQUI,VTWEGI
V_EQUI,SPART
V_EQUI,SPARTI
V_EQUI,ADRNR
V_EQUI,ADRNRI
V_EQUI,OWNER
V_EQUI,VKBUR
V_EQUI,VKGRP
V_EQUI,LVORZ
V_EQUI,ERNAZ
V_EQUI,ERDAZ
V_EQUI,AENAZ
V_EQUI,AEDAZ
VBAK,MANDT
VBAK,VBELN
VBAK,ERDAT
VBAK,ERZET
VBAK,ERNAM
VBAK,ANGDT
VBAK,BNDDT
VBAK,AUDAT
VBAK,VBTYP
VBAK,TRVOG
VBAK,AUART
VBAK,AUGRU
VBAK,GWLDT
VBAK,SUBMI
VBAK,LIFSK
VBAK,FAKSK
VBAK,NETWR
VBAK,WAERK
VBAK,VKORG
VBAK,VTWEG
VBAK,SPART
VBAK,VKGRP
VBAK,VKBUR
VBAK,GSBER
VBAK,GSKST
VBAK,GUEBG
VBAK,GUEEN
VBAK,KNUMV
VBAK,VDATU
VBAK,VPRGR
VBAK,AUTLF
VBAK,VBKLA
VBAK,VBKLT
VBAK,KALSM
VBAK,VSBED
VBAK,FKARA
VBAK,AWAHR
VBAK,KTEXT
VBAK,BSTNK
VBAK,BSARK
VBAK,BSTDK
VBAK,BSTZD
VBAK,IHREZ
VBAK,BNAME
VBAK,TELF1
VBAK,MAHZA
VBAK,MAHDT
VBAK,KUNNR
VBAK,KOSTL
VBAK,STAFO
VBAK,STWAE
VBAK,AEDAT
VBAK,KVGR1
VBAK,KVGR2
VBAK,KVGR3
VBAK,KVGR4
VBAK,KVGR5
VBAK,KNUMA
VBAK,KOKRS
VBAK,PS_PSP_PNR
VBAK,KURST
VBAK,KKBER
VBAK,KNKLI
VBAK,GRUPP
VBAK,SBGRP
VBAK,CTLPC
VBAK,CMWAE
VBAK,CMFRE
VBAK,CMNUP
VBAK,CMNGV
VBAK,AMTBL
VBAK,HITYP_PR
VBAK,ABRVW
VBAK,ABDIS
VBAK,VGBEL
VBAK,OBJNR
VBAK,BUKRS_VF
VBAK,TAXK1
VBAK,TAXK2
VBAK,TAXK3
VBAK,TAXK4
VBAK,TAXK5
VBAK,TAXK6
VBAK,TAXK7
VBAK,TAXK8
VBAK,TAXK9
VBAK,XBLNR
VBAK,ZUONR
VBAK,VGTYP
VBAK,KALSM_CH
VBAK,AGRZR
VBAK,AUFNR
VBAK,QMNUM
VBAK,VBELN_GRP
VBAK,SCHEME_GRP
VBAK,ABRUF_PART
VBAK,ABHOD
VBAK,ABHOV
VBAK,ABHOB
VBAK,RPLNR
VBAK,VZEIT
VBAK,STCEG_L
VBAK,LANDTX
VBAK,XEGDR
VBAK,ENQUEUE_GRP
VBAK,DAT_FZAU
VBAK,FMBDAT
VBAK,VSNMR_V
VBAK,HANDLE
VBAK,PROLI
VBAK,CONT_DG
VBAK,CRM_GUID
VBAK,UPD_TMSTMP
VBAK,MSR_ID
VBAK,TM_CTRL_KEY
VBAK,HANDOVERLOC
VBAK,_DATAAGING
VBAK,PSM_BUDAT
VBAK,FSH_KVGR6
VBAK,FSH_KVGR7
VBAK,FSH_KVGR8
VBAK,FSH_KVGR9
VBAK,FSH_KVGR10
VBAK,FSH_REREG
VBAK,FSH_CQ_CHECK
VBAK,FSH_VRSN_STATUS
VBAK,FSH_TRANSACTION
VBAK,FSH_VAS_CG
VBAK,FSH_CANDATE
VBAK,FSH_SS
VBAK,FSH_OS_STG_CHANGE
VBAK,SWENR
VBAK,SMENR
VBAK,PHASE
VBAK,MTLAUR
VBAK,STAGE
VBAK,HB_CONT_REASON
VBAK,HB_EXPDATE
VBAK,HB_RESDATE
VBAK,MILL_APPL_ID
VBAK,OID_EXTBOL
VBAK,OID_MISCDL
VBAK,OIDMSG_SHP
VBAK,OIDSTS_SHP
VBAK,OIPIPEVAL
VBAK,OIC_LIFNR
VBAK,OIC_DCITYC
VBAK,OIC_DCOUNC
VBAK,OIC_DREGIO
VBAK,OIC_DLAND1
VBAK,OIC_OCITYC
VBAK,OIC_OCOUNC
VBAK,OIC_OREGIO
VBAK,OIC_OLAND1
VBAK,OIC_PORGIN
VBAK,OIC_PDESTN
VBAK,OIC_PTRIP
VBAK,OIC_PBATCH
VBAK,OIC_MOT
VBAK,OIC_AORGIN
VBAK,OIC_ADESTN
VBAK,OIC_TRUCKN
VBAK,OIA_BASELO
VBAK,OIINEX
VBAK,OIISOIL
VBAK,OIPTRFNC
VBAK,OIPARTNR
VBAK,OILASTOR
VBAK,OIDRC
VBAK,OIEXGNUM
VBAK,OIEXGTYP
VBAK,OICHEADOFF
VBAK,OIPBL
VBAK,OIDRESTR
VBAK,OIDMSG_PRD
VBAK,OIDMSG_QTY
VBAK,OIDMSG_UOM
VBAK,OIDMSG_DAT
VBAK,OIDMSG_TRM
VBAK,OICNTPER
VBAK,OICNTNTE
VBAK,OICNTPHO
VBAK,OID_SORTL
VBAK,OID_SORT2
VBAK,OICFKARTDI
VBAK,OIAEVGTYPE
VBAK,OIU_CT_TYPE_CD
VBAK,OIU_CUST_VEND_CD
VBAK,OIU_APPR_FL
VBAK,OIU_APPR_DT
VBAK,OIU_EXEC_DT
VBAK,OIU_STD_CT_FL
VBAK,OIU_PREV_CT_NO
VBAK,OIU_GPLT_COMPANY
VBAK,OIU_GPLT_VNAME
VBAK,OIU_GPLT_DOI_NO
VBAK,OIU_MK_REP_NO
VBAK,OIU_MK_REP_ISQ
VBAK,OIU_DEST_SALE_CD
VBAK,OIU_LIFE_LSE_FL
VBAK,OIU_INV_NO
VBAK,OIU_INV_FL
VBAK,OIU_OBLIG_DT
VBAK,OIU_DESK_CD
VBAK,OIU_EIA_GINA_CD
VBAK,OIU_CT_STATUS_CD
VBAK,OIU_SPOT_TERM_CD
VBAK,OIU_STNDEDQ_CD
VBAK,OIU_IOTR_FL
VBAK,OIU_INTRA_INTER
VBAK,OIU_EXRES_SPLT
VBAK,OIU_EVGN_FL
VBAK,OIU_EVGNPD_BAS
VBAK,OIU_EVGN_PERD_QY
VBAK,OIU_PREIM_TM_CD
VBAK,OIU_PRIM_TM_QY
VBAK,OIU_SEC_TM_CD
VBAK,OIU_SEC_TM_QY
VBAK,OIU_EXP_NOTIF_DT
VBAK,OIU_INTIT_RDT_DT
VBAK,OIU_NEXT_RDT_DT
VBAK,OIU_RTC_DT
VBAK,OIU_RDT_N_PERD
VBAK,OIU_RDT_REFQ_CD
VBAK,OIU_RTF_CD
VBAK,OIU_IMB_PRVSN_FL
VBAK,OIU_FFEE_RMB_FL
VBAK,OIU_FIRM_INTRPT
VBAK,OIU_BAL_BAS_CD
VBAK,OIU_PNTY_BAS_CD
VBAK,OIU_TRANSP_BA
VBAK,OIU_DLY_MAX_T_QY
VBAK,OIU_PRCS_FL
VBAK,OIU_SPR_FL
VBAK,OIU_DEHYD_FL
VBAK,OIU_COMPR_FL
VBAK,OIU_PYMT_METH_CD
VBAK,OIU_CON_MATNR
